text,label,source
the black community in america is resting on the pillars of state welfare and affirmative action produced white guilt .,implicit_hate,implicit_hate
the extermination of the white race : facts about britain and non-white invasion | read more :,implicit_hate,implicit_hate
the extermination of the white race : the real facts about britain and non-white immigration via,implicit_hate,implicit_hate
the harsh reality : advocating for whites  white interests  or america of founding fathers automatically makes you marginal .,implicit_hate,implicit_hate
the jew mayor of charlottesville trying to stop free speech . thats what jews do,implicit_hate,implicit_hate
the media hates jews ? is this guy for real ?,implicit_hate,implicit_hate
the racist muslim in the white house wants to ban white trucks now ?,implicit_hate,implicit_hate
the republican party is not pro white . people need to shed themselves of that delusion and build a white party !,implicit_hate,implicit_hate
the whole point of #laraza is to literally cuck white america . make whites pay to raise greasy mestizo kids .,implicit_hate,implicit_hate
then go back to mexico .,implicit_hate,implicit_hate
then you should understand why white people in america are resisting being colonized by the,implicit_hate,implicit_hate
there is no intelligent opposition to white ethnopatriotism .,implicit_hate,implicit_hate
theresa may writes exclusively for jewish news : ill be your communitys champion via,implicit_hate,implicit_hate
this is disgraceful makes me sick that it white on black crime that's mostly reported ! black on white happens more t repoted,implicit_hate,implicit_hate
this is great news ! i still want the wall built and mass immigration ended .,implicit_hate,implicit_hate
this richard spencer is a monster for not wanting white people to be exterminated .,implicit_hate,implicit_hate
though all white men & women r not jews all jews  white men & women  i'm white man & jew.ur not even a man or woman !,implicit_hate,implicit_hate
typical jew . what do you expect from them ?,implicit_hate,implicit_hate
u can stick that hood where the sun don't shine you freaks call every white person against illegal immigration racist,implicit_hate,implicit_hate
via : minnesota : three muslims convicted of conspiring to join the islamic state #tcot,implicit_hate,implicit_hate
violence over cow slaughter in india happening for decades.indian journos who see only as post - 2014 phenom either ignorant or agenda driven .,implicit_hate,implicit_hate
vvolent genocide is what white people are facing ! its us or them as i see it .,implicit_hate,implicit_hate
we all need to stick together  for the white race,implicit_hate,implicit_hate
we found one jhant from australia was also abusing you . pl . fix suchillegitimate bastards .,implicit_hate,implicit_hate
we have to pay for private school because a third of the kids at the local public school don't speak english .,implicit_hate,implicit_hate
we'll get help from anyone we can - a mass white migration to russia & white liaison offices in all nations opposed to jews,implicit_hate,implicit_hate
what could people in disagreement with national socialism possibly be missing ? murderous thuggery = we got it . individ liberty is best .,implicit_hate,implicit_hate
what truth ? that you invaded a country full of white christians ? sod off ..,implicit_hate,implicit_hate
white men are shot by cops three times more often than black men are . the media however  does not sensationalize the event when whitey inv .,implicit_hate,implicit_hate
white nationalist are incapable of this when it comes to the issue of race b / c it's a matter of survival !,implicit_hate,implicit_hate
white people are 60 % of the pop  this can only show blacks do more crime per %,implicit_hate,implicit_hate
white people who hate #nazis have never considered what true #nationalsocialism could actually create for their benefit .,implicit_hate,implicit_hate
white race rapidly fading in europe since muslims keep pregnant over 10 wives until menu,implicit_hate,implicit_hate
who is going to foot the bill when the white people are gone ?,implicit_hate,implicit_hate
whores of babylon : lena dunham celebrates white genocide via,implicit_hate,implicit_hate
why indeed ! they want to impose islam on all of us . rep is a racist .,implicit_hate,implicit_hate
will israel ever rename an airport / road on adolf eichmann ? moron of romila thapar order ! !,implicit_hate,implicit_hate
yes  jihadi . wager of war . that's what he was .,implicit_hate,implicit_hate
yes  vox wrote the book . it's very good and explicitly pro-white ( and critical of israel ) . embraces white identity politics .,implicit_hate,implicit_hate
you are not white  you are an inferior race to the turkeys  i like turkeys but you are lesser turkeys .,implicit_hate,implicit_hate
you're like prewhites  not quite white .,implicit_hate,implicit_hate
you're so stupid . jew is ethic  catholic is a religion .,implicit_hate,implicit_hate
youre a black nationalist they just add white to it to make it sound like white supremacy .,implicit_hate,implicit_hate
"  "" color "" "" doesnt matter unless u r white . n amurrica diversity & pro-white free speech can't coexist . #whitegenocide """,implicit_hate,implicit_hate
"  "" diversity "" "" = white genocide : via """,implicit_hate,implicit_hate
"  "" i'm tired of hearing about optics . lots of larping nazis on cnn and msnbc are what we need for our cause . "" "" """,implicit_hate,implicit_hate
" - politics better because my family is swedish and german  my  "" homelands "" "" are being raped due to communist traitors and moral weakness . yes . """,implicit_hate,implicit_hate
" are you a white person who is apathetic about  "" white genocide "" "" or think it is just a conspiracy theory ? watch this video & wake the fu * k up ! """,implicit_hate,implicit_hate
" cuckfederates are certain the csa wasn't racist . their favorite slogan is  "" heritage  not hate "" "" """,implicit_hate,implicit_hate
" it's  "" white ruling elite "" "" turned america into a great melting pot.brain drain & cheap manual labor benefit america """,implicit_hate,implicit_hate
" rt : all the anti white whites will be caught between their coloured  "" allies "" "" and pro white  whites . """,implicit_hate,implicit_hate
#whitegenocide means no more white children .,implicit_hate,implicit_hate
- dreamers are on welfare ! dreamers dont work so they can protest ! ! illegals are trying to tell legal americans what to do ! ! what is wrong with this picture ? ? ? vote no on ungrateful daca ! ! !,implicit_hate,implicit_hate
1 ) the white race isn't going anywhere . most people of every race would rather be with someone similar to themselves . #whitepeople,implicit_hate,implicit_hate
7 ) alt-right defeatest in nature . ( i'm a member ) . trump's winning drove our winning enthusiasm . but too,implicit_hate,implicit_hate
: chicago is fast approaching 600 homicides for the year and most are black on black . suggestions from me ; leave the demokk,implicit_hate,implicit_hate
: ernst zndel : the hitler we loved and why via,implicit_hate,implicit_hate
: let's be a white resister : because the beauty of white aryan woman must not perish from the earth ...,implicit_hate,implicit_hate
: most dangerous cities in america all have heavily non-white populations via,implicit_hate,implicit_hate
: muslim gangs want 2 kill those who tell truth ? kill those who worship jesus christ ? kill those who draw,implicit_hate,implicit_hate
: no campus ( or country ) for white men #waronwhites #maga #ancap,implicit_hate,implicit_hate
: white genocide in the united states of america a 100 year history,implicit_hate,implicit_hate
